"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Ganga Basin","Ramganga","2023-01-24","2023","01","4.1620427537","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-02","2023","01","0.0357868712","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-03","2023","01","0.0349623269","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-04","2023","01","0.0063627676","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-07","2023","01","0.0516103118","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-08","2023","01","0.0255666602","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-09","2023","01","0.0781997552","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-10","2023","01","0.0606602384","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-11","2023","01","0.0301396926","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-12","2023","01","0.0008644249","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-17","2023","01","0.0390129969","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-19","2023","01","0.0990893741","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-18","2023","01","0.0698654221","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-20","2023","01","0.0424428741","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-21","2023","01","-3.04266E-5","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-23","2023","01","0.0064068678","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-22","2023","01","0.0010972715","NRSC VIC MODEL"
"Ganga Basin","Sone","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-02","2023","01","0.0002813756","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-03","2023","01","0.0126286066","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-04","2023","01","4.68959E-5","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-07","2023","01","9.37919E-5","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-08","2023","01","0.0338678453","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-09","2023","01","0.0066017422","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-10","2023","01","0.0704135693","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-11","2023","01","0.0002344796","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-12","2023","01","0.0013343312","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-17","2023","01","0.0002344796","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-18","2023","01","0.0404221155","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-19","2023","01","0.1397308147","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-20","2023","01","0.0262918028","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-23","2023","01","0.3572412767","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-22","2023","01","0.4790111205","NRSC VIC MODEL"
"Ganga Basin","Tons","2023-01-24","2023","01","0.0401656963","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-07","2023","01","0.0006393873","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-12","2023","01","0.0079729342","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-13","2023","01","0.0009370128","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-18","2023","01","0.0002210493","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-19","2023","01","2.44762E-5","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-20","2023","01","0.105940881","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-21","2023","01","-1.23575E-5","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-23","2023","01","0.3696251777","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-22","2023","01","0.1658922486","NRSC VIC MODEL"
"Ganga Basin","Upstream of Gomti confluece to Muzaffarnagar","2023-01-24","2023","01","2.2356626158","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-02","2023","01","0.0019859352","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-01","2023","01","0.0019845993","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-04","2023","01","2.226E-7","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-07","2023","01","4.453E-7","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-08","2023","01","2.8944E-6","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-09","2023","01","0.0037436035","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-10","2023","01","0.0021501869","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-11","2023","01","0.0020079337","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-12","2023","01","0.0013576961","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-17","2023","01","0.0113566521","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-18","2023","01","0.0159470397","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-20","2023","01","2.226E-7","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-23","2023","01","0.3715558459","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-22","2023","01","0.0017498951","NRSC VIC MODEL"
"Ganga Basin","Yamuna Lower","2023-01-24","2023","01","0.4345858388","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-04","2023","01","2.50117E-5","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-09","2023","01","0.0025073101","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-12","2023","01","0.0027200942","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-13","2023","01","1.322E-6","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-18","2023","01","0.0043281799","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-20","2023","01","0.0002054433","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Middle","2023-01-24","2023","01","2.9356859468","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-04","2023","01","0.0010620636","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-05","2023","01","0.0055253916","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-07","2023","01","0.0001353461","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-08","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-09","2023","01","0.0004311622","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-12","2023","01","0.2048356992","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-13","2023","01","0.3771965206","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-14","2023","01","0.1721233057","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-15","2023","01","3.42606E-5","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-18","2023","01","0.0054192713","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-19","2023","01","0.088310508","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-20","2023","01","2.0907410049","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-21","2023","01","0.0042908555","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-23","2023","01","0.0010475205","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Ganga Basin","Yamuna Upper","2023-01-24","2023","01","0.692481987","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-01","2023","01","3.22637E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-02","2023","01","0.0035743804","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-03","2023","01","3.28335E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-04","2023","01","0.0012070852","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-05","2023","01","0.0724889492","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-06","2023","01","0.0660501174","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-08","2023","01","0.0224855305","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-09","2023","01","0.0106748","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-10","2023","01","0.0225433623","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-11","2023","01","0.00926679","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-13","2023","01","0.0034301321","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-15","2023","01","0.0016454943","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-17","2023","01","0.0001068389","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-18","2023","01","0.0001456403","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-19","2023","01","6.19292E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-20","2023","01","0.0001358428","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-21","2023","01","0.0070240338","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-23","2023","01","2.42728E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Lower","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-01","2023","01","0.0223277998","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-03","2023","01","0.0053718899","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-05","2023","01","0.0218255267","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-08","2023","01","0.0087706116","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-09","2023","01","0.0364807814","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-10","2023","01","0.0292045992","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-11","2023","01","0.0080634638","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-15","2023","01","0.0006191891","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-17","2023","01","0.0275188754","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-18","2023","01","0.0134621088","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-19","2023","01","0.0050680523","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-20","2023","01","0.0040506156","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-22","2023","01","0.0040955429","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-23","2023","01","1.8707E-5","NRSC VIC MODEL"
"Godavari Basin","Godavari Middle","2023-01-24","2023","01","0.0002121697","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-01","2023","01","0.0798711393","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-03","2023","01","0.0677606093","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-05","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-08","2023","01","0.0263618398","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-09","2023","01","0.0860323331","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-12","2023","01","6.725E-6","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-11","2023","01","0.0231060783","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-17","2023","01","0.0445202818","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-18","2023","01","0.0623828694","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-20","2023","01","0.0534243381","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-22","2023","01","0.0642216431","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Godavari Upper","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-04","2023","01","0.003683583","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-05","2023","01","0.1145993969","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-06","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-08","2023","01","6.6579E-5","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-11","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-15","2023","01","0.0032319803","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-21","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Indravati","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-01","2023","01","6.76015E-5","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-05","2023","01","0.0040350303","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-06","2023","01","0.0120430092","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-07","2023","01","8.62554E-5","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-08","2023","01","0.0040999544","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-09","2023","01","0.0560842869","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-10","2023","01","0.0088872695","NRSC VIC MODEL"
"Godavari Basin","Manjra","2023-01-11","2023","01","0.0083863875","NRSC VIC MODEL"
