"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Uttarakhand","Nainital","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-31","1946","12","0.00128258","IMD GRID MODEL"
"Uttarakhand","Nainital","1946-12-30","1946","12","0.293115508","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-02","1946","12","0.187915118","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-03","1946","12","1.084927933","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-04","1946","12","2.071930596","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-05","1946","12","0.054623863","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-17","1946","12","0.032328876","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-18","1946","12","2.120815607","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-19","1946","12","0.041919242","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-22","1946","12","8.747224211","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-20","1946","12","0.363253173","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-21","1946","12","7.936797249","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-23","1946","12","5.46134326","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-24","1946","12","6.13E-6","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pauri Garhwal","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Pithoragarh","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-02","1946","12","0.676369815","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-03","1946","12","1.634129671","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-04","1946","12","0.002353551","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-17","1946","12","6.004053155","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-18","1946","12","0.190925709","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-22","1946","12","7.563426351","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-20","1946","12","0.124702478","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-21","1946","12","5.868822859","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-23","1946","12","3.565615257","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Rudra Prayag","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-02","1946","12","0.132529679","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-03","1946","12","2.616481979","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-04","1946","12","0.172869244","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-17","1946","12","1.104376008","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-18","1946","12","2.030404421","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-19","1946","12","1.272118622","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-22","1946","12","3.647881382","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-20","1946","12","0.66848499","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-21","1946","12","3.77881851","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-23","1946","12","2.020007263","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-31","1946","12","0.000630469","IMD GRID MODEL"
"Uttarakhand","Tehri Garhwal","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-01","1946","12","0.027097984","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-04","1946","12","0.000207472","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-18","1946","12","0.150336735","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-22","1946","12","7.930192716","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-20","1946","12","0.316672004","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-21","1946","12","3.160885141","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-23","1946","12","8.380107574","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-24","1946","12","0.007405237","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Udam Singh Nagar","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Uttarakhand","Uttar Kashi","1946-12-31","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-01","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-02","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-03","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-05","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-04","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-06","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-07","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-08","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-09","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-11","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-10","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-13","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-12","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-14","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-15","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-16","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-17","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-19","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-18","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-20","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-21","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-23","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-22","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-25","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-24","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-26","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-27","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-28","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-29","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-30","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas North","1946-12-31","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-01","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-02","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-03","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-05","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-04","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-06","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-07","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-08","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-09","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-11","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-10","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-13","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-12","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-14","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-15","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-16","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-17","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-18","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-19","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-20","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-21","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-23","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-22","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-25","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-24","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-26","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-27","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-28","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-29","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-30","1946","12","NA","IMD GRID MODEL"
"West Bengal","24 Paraganas South","1946-12-31","1946","12","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-01","1946","12","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-02","1946","12","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-03","1946","12","2.192615083","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-04","1946","12","19.88632787","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-05","1946","12","4.552790814","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-06","1946","12","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-08","1946","12","NA","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-09","1946","12","1.718293747","IMD GRID MODEL"
"West Bengal","Alipurduar","1946-12-11","1946","12","15.582472","IMD GRID MODEL"
